weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,year,month,day,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,city_Colombo,city_Mount Lavinia
63,27.5,23.9,25.1,32.5,29.0,30.0,10.18,25.4,25.4,0.0,24.0,15.0,31.7,199,2.04,7.0,79.899994,16.0,2022,10,14,0,27,12,26,1,False
61,26.9,24.0,25.1,31.6,28.8,30.1,8.39,12.4,12.4,0.0,24.0,11.2,26.6,223,1.76,7.0,79.899994,16.0,2022,10,15,0,27,12,25,1,False
61,28.2,24.1,25.4,34.0,28.9,30.2,14.95,11.6,11.6,0.0,24.0,13.5,32.0,233,2.87,7.0,79.899994,16.0,2022,10,16,0,27,12,25,1,False
63,28.3,24.2,25.4,34.8,29.1,30.7,13.06,24.2,24.2,0.0,19.0,16.7,35.6,197,2.56,7.0,79.899994,16.0,2022,10,17,0,27,12,24,1,False
63,27.8,24.6,25.5,31.3,28.7,29.9,10.33,24.0,24.0,0.0,18.0,17.0,36.7,165,2.09,7.0,79.899994,16.0,2022,10,18,0,27,12,24,1,False
61,28.0,24.2,26.2,32.0,28.3,30.4,9.32,10.0,10.0,0.0,22.0,19.5,33.8,176,2.13,7.0,79.899994,16.0,2022,10,19,0,27,12,24,1,False
63,27.9,24.2,25.7,31.9,27.8,29.9,12.11,17.9,17.9,0.0,24.0,18.8,40.0,169,2.44,7.0,79.899994,16.0,2022,10,20,0,27,12,23,1,False
65,26.5,24.0,24.9,30.2,28.0,29.3,8.38,34.2,34.2,0.0,23.0,18.4,40.0,149,1.68,7.0,79.899994,16.0,2022,10,21,0,27,12,23,1,False
53,27.3,24.2,25.6,32.6,28.9,30.5,12.86,3.6,3.6,0.0,17.0,13.1,29.5,146,2.56,7.0,79.899994,16.0,2022,10,22,0,27,12,23,1,False
63,28.2,24.2,25.6,32.8,28.8,30.4,17.18,14.3,14.3,0.0,24.0,15.4,33.5,181,3.22,7.0,79.899994,16.0,2022,10,23,0,27,12,22,1,False
63,27.4,24.3,25.4,32.0,29.1,30.2,13.9,27.1,27.1,0.0,24.0,17.8,36.4,197,2.65,7.0,79.899994,16.0,2022,10,24,0,27,12,22,1,False
53,28.6,24.0,26.1,35.1,29.3,31.4,14.88,5.4,5.4,0.0,23.0,14.4,29.9,166,2.98,7.0,79.899994,16.0,2022,10,25,0,27,12,22,1,False
51,29.8,23.9,26.3,36.8,29.1,31.8,19.99,2.2,2.2,0.0,13.0,13.0,29.5,192,3.96,7.0,79.899994,16.0,2022,10,26,0,27,12,21,1,False
51,29.8,23.1,26.3,36.6,27.8,31.5,19.94,1.1,1.1,0.0,7.0,9.0,24.8,219,4.1,7.0,79.899994,16.0,2022,10,27,0,27,12,21,1,False
1,30.3,22.8,26.5,35.4,27.0,31.0,24.74,0.0,0.0,0.0,0.0,14.5,29.5,89,5.05,7.0,79.899994,16.0,2022,10,28,0,27,12,21,1,False
51,30.8,22.5,26.8,35.9,26.5,31.8,22.8,0.2,0.2,0.0,2.0,8.0,20.9,102,4.66,7.0,79.899994,16.0,2022,10,29,0,27,12,21,1,False
63,29.7,24.0,25.9,36.4,28.0,30.7,18.68,12.0,12.0,0.0,15.0,17.4,32.0,99,3.81,7.0,79.899994,16.0,2022,10,30,0,27,12,20,1,False
63,29.0,24.1,25.8,35.0,28.1,30.8,16.03,13.2,13.2,0.0,18.0,13.1,27.7,110,3.13,7.0,79.899994,16.0,2022,10,31,0,27,12,20,1,False
61,26.8,23.8,25.2,31.1,28.5,29.7,7.86,12.0,12.0,0.0,24.0,18.4,35.3,145,1.66,7.0,79.899994,16.0,2022,11,1,0,27,12,20,1,False
61,27.6,23.8,25.4,32.3,28.7,30.4,15.81,9.9,9.9,0.0,22.0,15.0,32.4,158,2.99,7.0,79.899994,16.0,2022,11,2,0,28,12,20,1,False
63,27.5,24.0,25.4,32.9,29.5,30.6,10.68,13.5,13.5,0.0,22.0,13.7,29.9,190,2.12,7.0,79.899994,16.0,2022,11,3,0,28,12,20,1,False
63,28.1,24.0,25.4,33.4,29.5,30.5,13.72,20.9,20.9,0.0,20.0,12.2,25.6,165,2.71,7.0,79.899994,16.0,2022,11,4,0,28,12,20,1,False
63,25.8,24.0,24.8,31.1,28.7,30.0,4.03,38.2,38.2,0.0,24.0,7.6,16.2,93,0.98,7.0,79.899994,16.0,2022,11,5,0,28,12,19,1,False
55,28.9,23.4,25.5,33.8,27.7,30.2,11.41,4.4,4.4,0.0,12.0,8.0,20.5,73,2.43,7.0,79.899994,16.0,2022,11,6,0,28,12,19,1,False
61,29.4,23.2,25.6,37.1,27.4,30.7,16.51,13.0,13.0,0.0,11.0,7.3,23.0,51,3.37,7.0,79.899994,16.0,2022,11,7,0,28,12,19,1,False
63,29.7,23.6,25.7,36.1,28.1,30.9,15.43,13.5,13.5,0.0,15.0,7.2,21.2,71,3.18,7.0,79.899994,16.0,2022,11,8,0,29,12,19,1,False
63,29.4,23.7,25.6,35.9,28.2,30.6,14.27,12.2,12.2,0.0,22.0,9.3,20.2,88,2.95,7.0,79.899994,16.0,2022,11,9,0,29,12,19,1,False
53,28.6,23.5,26.1,32.7,28.0,30.7,12.85,1.9,1.9,0.0,8.0,9.5,24.8,102,2.74,7.0,79.899994,16.0,2022,11,10,0,29,12,19,1,False
55,27.8,24.0,25.5,32.0,28.4,29.9,14.12,4.0,4.0,0.0,16.0,15.1,35.6,112,2.77,7.0,79.899994,16.0,2022,11,11,0,29,12,19,1,False
63,28.4,24.0,25.4,34.5,28.5,30.6,14.56,21.3,21.3,0.0,19.0,13.7,31.7,173,2.82,7.0,79.899994,16.0,2022,11,12,0,30,12,19,1,False
61,28.6,23.7,25.7,35.5,28.7,31.3,11.33,14.5,14.5,0.0,24.0,6.5,16.2,93,2.38,7.0,79.899994,16.0,2022,11,13,0,30,12,19,1,False
63,28.7,23.6,25.1,34.1,28.4,30.2,11.19,19.7,19.7,0.0,20.0,11.3,26.6,276,2.28,7.0,79.899994,16.0,2022,11,14,0,30,12,19,1,False
61,29.5,23.9,26.1,34.8,28.7,31.2,17.18,4.8,4.8,0.0,11.0,9.4,22.3,79,3.48,7.0,79.899994,16.0,2022,11,15,0,30,12,19,1,False
53,29.4,23.6,26.1,34.2,26.4,30.4,18.02,1.6,1.6,0.0,8.0,14.9,29.5,102,3.71,7.0,79.899994,16.0,2022,11,16,0,31,12,19,1,False
2,29.9,22.4,25.9,33.4,24.8,29.0,23.19,0.0,0.0,0.0,0.0,19.9,38.9,94,4.81,7.0,79.899994,16.0,2022,11,17,0,31,12,19,1,False
2,28.9,22.1,25.7,31.7,24.5,28.4,19.78,0.0,0.0,0.0,0.0,19.1,37.8,90,4.32,7.0,79.899994,16.0,2022,11,18,0,31,12,19,1,False
51,29.1,23.4,25.7,32.3,26.7,28.9,19.58,0.4,0.4,0.0,3.0,19.5,34.6,91,4.02,7.0,79.899994,16.0,2022,11,19,0,32,12,19,1,False
2,29.1,22.1,25.4,32.9,25.9,28.8,21.09,0.0,0.0,0.0,0.0,16.9,35.3,96,4.29,7.0,79.899994,16.0,2022,11,20,0,32,12,19,1,False
51,28.9,22.3,26.0,33.3,26.4,30.3,20.04,0.4,0.4,0.0,3.0,15.8,32.8,160,3.97,7.0,79.899994,16.0,2022,11,21,0,32,12,19,1,False
51,29.0,24.1,26.5,33.7,29.2,31.0,18.24,1.0,1.0,0.0,9.0,14.4,29.9,170,3.73,7.0,79.899994,16.0,2022,11,22,0,33,12,20,1,False
2,29.4,25.0,26.9,33.9,29.9,31.4,19.79,0.0,0.0,0.0,0.0,15.2,31.7,158,4.08,7.0,79.899994,16.0,2022,11,23,0,33,12,20,1,False
51,29.2,23.3,26.4,35.0,27.6,31.5,18.76,1.6,1.6,0.0,8.0,11.6,26.6,161,3.77,7.0,79.899994,16.0,2022,11,24,0,34,12,20,1,False
51,29.0,23.4,26.3,35.3,28.1,31.5,18.8,0.4,0.4,0.0,4.0,10.5,22.3,110,3.76,7.0,79.899994,16.0,2022,11,25,0,34,12,20,1,False
61,29.8,23.6,26.0,35.7,28.2,31.1,17.3,2.0,2.0,0.0,5.0,8.6,22.7,278,3.49,7.0,79.899994,16.0,2022,11,26,0,34,12,20,1,False
53,29.7,23.6,26.3,36.0,28.1,31.4,19.09,1.4,1.4,0.0,7.0,11.2,23.8,257,3.89,7.0,79.899994,16.0,2022,11,27,0,35,12,21,1,False
53,29.6,23.7,26.5,35.2,28.5,31.7,18.74,1.3,1.3,0.0,8.0,9.4,23.0,113,3.82,7.0,79.899994,16.0,2022,11,28,0,35,12,21,1,False
51,30.4,23.2,26.8,35.5,27.7,31.6,18.84,0.7,0.7,0.0,7.0,7.8,22.0,309,3.91,7.0,79.899994,16.0,2022,11,29,0,36,12,21,1,False
2,30.3,22.8,26.8,34.9,27.1,31.3,20.26,0.0,0.0,0.0,0.0,7.7,22.0,255,4.19,7.0,79.899994,16.0,2022,11,30,0,36,12,21,1,False
61,30.2,23.8,26.6,36.5,28.2,31.8,19.12,4.9,4.9,0.0,8.0,5.9,20.9,338,3.94,7.0,79.899994,16.0,2022,12,1,0,37,12,22,1,False
63,28.8,23.7,25.6,34.1,28.6,30.5,13.5,32.2,32.2,0.0,19.0,11.7,27.7,188,2.78,7.0,79.899994,16.0,2022,12,2,0,37,12,22,1,False
63,29.4,23.5,25.6,35.1,28.3,30.8,14.13,14.3,14.3,0.0,10.0,8.1,22.7,51,2.91,7.0,79.899994,16.0,2022,12,3,0,38,12,22,1,False
65,29.2,23.4,25.5,35.8,28.0,30.4,16.14,54.9,54.9,0.0,18.0,14.2,24.1,278,3.31,7.0,79.899994,16.0,2022,12,4,0,38,12,23,1,False
61,29.4,23.8,26.0,36.2,28.6,31.2,15.29,4.4,4.4,0.0,10.0,6.5,19.1,328,3.17,7.0,79.899994,16.0,2022,12,5,0,39,12,23,1,False
2,29.1,23.7,26.2,33.2,26.7,29.9,16.14,0.0,0.0,0.0,0.0,13.7,27.0,96,3.59,7.0,79.899994,16.0,2022,12,6,0,39,12,23,1,False
3,27.1,23.3,25.4,29.7,26.7,28.4,8.96,0.0,0.0,0.0,0.0,23.4,36.7,101,2.28,7.0,79.899994,16.0,2022,12,7,0,39,12,24,1,False
53,27.8,21.4,24.3,30.9,22.9,26.9,8.09,2.9,2.9,0.0,12.0,20.7,38.5,99,2.11,7.0,79.899994,16.0,2022,12,8,0,40,12,24,1,False
51,28.3,21.5,25.1,31.2,23.3,28.7,12.5,1.0,1.0,0.0,8.0,14.7,28.4,115,2.69,7.0,79.899994,16.0,2022,12,9,0,40,12,24,1,False
53,27.7,23.8,25.8,31.0,28.4,30.1,11.04,6.2,6.2,0.0,23.0,21.8,45.7,220,2.26,7.0,79.899994,16.0,2022,12,10,0,41,12,25,1,False
53,29.2,23.5,26.0,33.8,28.4,30.8,15.98,2.3,2.3,0.0,13.0,13.7,34.6,193,3.22,7.0,79.899994,16.0,2022,12,11,0,41,12,25,1,False
51,28.8,22.7,25.6,33.6,26.1,29.9,18.45,0.7,0.7,0.0,6.0,12.9,27.7,234,3.61,7.0,79.899994,16.0,2022,12,12,0,42,12,25,1,False
53,29.3,22.1,26.0,35.1,25.2,30.7,19.53,1.2,1.2,0.0,8.0,8.0,20.2,263,3.96,7.0,79.899994,16.0,2022,12,13,0,42,12,26,1,False
51,29.7,22.6,26.2,35.5,26.8,31.0,19.34,1.2,1.2,0.0,6.0,6.6,15.8,305,3.96,7.0,79.899994,16.0,2022,12,14,0,43,12,26,1,False
51,30.1,22.9,26.4,35.7,26.4,31.1,20.62,0.5,0.5,0.0,2.0,8.9,21.2,72,4.18,7.0,79.899994,16.0,2022,12,15,0,43,12,27,1,False
51,29.6,22.4,26.0,33.3,25.8,29.7,18.86,0.6,0.6,0.0,5.0,9.8,24.8,68,3.89,7.0,79.899994,16.0,2022,12,16,0,44,12,27,1,False
3,29.0,23.7,26.0,31.6,26.9,28.8,17.45,0.0,0.0,0.0,0.0,19.6,38.2,74,3.92,7.0,79.899994,16.0,2022,12,17,0,44,12,28,1,False
53,27.9,23.5,25.3,29.9,26.3,27.9,9.22,3.9,3.9,0.0,12.0,18.6,36.0,11,2.49,7.0,79.899994,16.0,2022,12,18,0,45,12,28,1,False
65,25.2,23.2,23.8,28.4,26.2,27.3,3.99,42.9,42.9,0.0,20.0,16.7,28.8,10,0.99,7.0,79.899994,16.0,2022,12,19,0,45,12,29,1,False
53,29.6,23.6,26.4,33.8,27.4,30.4,16.01,1.7,1.7,0.0,7.0,15.9,32.4,15,3.38,7.0,79.899994,16.0,2022,12,20,0,46,12,29,1,False
61,29.1,23.5,25.3,35.3,27.0,29.4,15.56,3.8,3.8,0.0,7.0,14.4,32.0,9,3.18,7.0,79.899994,16.0,2022,12,21,0,47,12,30,1,False
55,28.7,23.2,25.5,32.5,25.2,28.5,15.75,1.7,1.7,0.0,5.0,17.4,29.9,6,3.48,7.0,79.899994,16.0,2022,12,22,0,47,12,30,1,False
51,28.8,23.1,25.9,31.6,25.3,29.1,19.92,0.4,0.4,0.0,4.0,21.7,41.4,353,4.02,7.0,79.899994,16.0,2022,12,23,0,48,12,31,1,False
53,28.5,23.7,26.0,32.9,26.8,29.6,17.96,2.4,2.4,0.0,13.0,20.6,38.5,346,3.53,7.0,79.899994,16.0,2022,12,24,0,48,12,31,1,False
63,25.5,23.8,24.7,30.5,27.5,29.2,3.24,23.4,23.4,0.0,24.0,14.0,34.2,328,0.87,7.0,79.899994,16.0,2022,12,25,0,49,12,32,1,False
51,27.8,23.2,25.5,30.3,27.2,28.7,13.58,0.3,0.3,0.0,3.0,20.0,36.7,158,2.95,7.0,79.899994,16.0,2022,12,26,0,49,12,32,1,False
51,29.4,22.1,26.0,35.5,26.0,31.0,20.36,0.4,0.4,0.0,4.0,7.4,18.0,122,4.05,7.0,79.899994,16.0,2022,12,27,0,49,12,33,1,False
53,29.3,23.2,25.7,35.0,28.0,31.0,16.62,3.7,3.7,0.0,11.0,6.2,21.6,78,3.38,7.0,79.899994,16.0,2022,12,28,0,50,12,33,1,False
51,30.5,23.0,26.2,36.6,27.1,31.1,19.64,0.9,0.9,0.0,7.0,8.6,19.8,161,4.08,7.0,79.899994,16.0,2022,12,29,0,50,12,34,1,False
51,29.9,22.1,25.7,34.3,24.5,29.1,19.54,0.2,0.2,0.0,2.0,8.7,20.9,35,4.04,7.0,79.899994,16.0,2022,12,30,0,51,12,34,1,False
1,29.9,21.7,25.4,34.6,23.9,28.6,20.46,0.0,0.0,0.0,0.0,8.6,20.2,27,4.28,7.0,79.899994,16.0,2022,12,31,0,51,12,35,1,False
2,29.0,21.3,25.1,31.4,23.5,27.5,21.57,0.0,0.0,0.0,0.0,15.3,31.3,20,4.58,7.0,79.899994,16.0,2023,1,1,0,52,12,35,1,False
51,29.9,21.7,25.4,34.4,24.1,28.6,21.33,0.3,0.3,0.0,3.0,11.5,21.2,41,4.4,7.0,79.899994,16.0,2023,1,2,0,52,12,36,1,False
1,29.9,22.5,25.9,33.8,24.5,28.8,21.0,0.0,0.0,0.0,0.0,12.2,25.6,29,4.5,7.0,79.899994,16.0,2023,1,3,0,52,12,36,1,False
1,30.2,22.4,26.1,34.2,25.3,29.3,21.37,0.0,0.0,0.0,0.0,10.5,25.9,25,4.49,7.0,79.899994,16.0,2023,1,4,0,53,12,37,1,False
51,30.4,23.0,26.6,35.4,26.2,30.5,19.55,0.3,0.3,0.0,3.0,9.3,21.6,20,4.1,7.0,79.899994,16.0,2023,1,5,0,53,12,37,1,False
63,29.8,23.6,25.6,35.6,27.4,29.7,16.6,9.2,9.2,0.0,6.0,12.7,29.2,12,3.42,7.0,79.899994,16.0,2023,1,6,0,54,12,38,1,False
65,29.9,23.5,25.5,35.5,27.0,29.7,16.45,22.7,22.7,0.0,8.0,10.3,24.8,17,3.34,7.0,79.899994,16.0,2023,1,7,0,54,12,38,1,False
53,29.3,23.3,25.9,35.1,25.7,29.4,15.94,1.6,1.6,0.0,5.0,12.9,23.8,20,3.51,7.0,79.899994,16.0,2023,1,8,0,54,12,39,1,False
3,29.7,22.1,25.7,33.4,23.1,28.1,20.73,0.0,0.0,0.0,0.0,14.6,28.1,17,4.62,7.0,79.899994,16.0,2023,1,9,0,55,12,39,1,False
1,29.3,21.3,25.0,33.3,22.1,26.8,22.1,0.0,0.0,0.0,0.0,17.0,32.0,5,4.98,7.0,79.899994,16.0,2023,1,10,0,55,12,40,1,False
1,29.1,21.0,24.9,31.8,21.9,26.4,22.78,0.0,0.0,0.0,0.0,15.8,29.9,9,5.06,7.0,79.899994,16.0,2023,1,11,0,55,12,40,1,False
2,29.2,21.1,24.8,32.1,22.5,26.4,23.46,0.0,0.0,0.0,0.0,13.6,27.0,10,5.14,7.0,79.899994,16.0,2023,1,12,0,56,12,41,1,False
1,29.9,20.8,25.3,34.0,22.5,28.3,21.76,0.0,0.0,0.0,0.0,11.5,21.2,12,4.4,7.0,79.899994,16.0,2023,1,13,0,56,12,41,1,False
51,30.2,22.2,26.2,35.0,24.9,29.8,20.74,0.1,0.1,0.0,1.0,8.9,20.9,355,4.34,7.0,79.899994,16.0,2023,1,14,0,56,12,42,1,False
61,29.4,22.3,26.0,35.1,26.2,30.6,17.12,8.7,8.7,0.0,13.0,8.7,21.2,117,3.52,7.0,79.899994,16.0,2023,1,15,0,57,12,42,1,False
61,30.1,23.1,25.9,36.1,27.3,30.8,17.37,5.6,5.6,0.0,12.0,7.9,19.8,38,3.58,7.0,79.899994,16.0,2023,1,16,0,57,12,43,1,False
61,29.1,23.0,25.6,34.9,27.3,30.1,17.1,2.7,2.7,0.0,5.0,9.7,22.3,8,3.46,7.0,79.899994,16.0,2023,1,17,0,57,12,43,1,False
51,30.1,22.7,26.0,34.3,25.0,29.5,18.15,0.7,0.7,0.0,6.0,9.3,24.5,22,3.72,7.0,79.899994,16.0,2023,1,18,0,57,12,43,1,False
1,29.4,22.3,25.2,31.6,23.5,26.5,21.98,0.0,0.0,0.0,0.0,15.6,31.7,15,5.22,7.0,79.899994,16.0,2023,1,19,0,57,12,44,1,False
3,30.2,22.1,26.1,32.8,23.5,28.0,19.02,0.0,0.0,0.0,0.0,14.3,26.6,18,4.41,7.0,79.899994,16.0,2023,1,20,0,58,12,44,1,False
63,28.6,23.0,24.9,30.2,24.5,27.4,11.67,17.8,17.8,0.0,14.0,21.6,39.6,15,2.86,7.0,79.899994,16.0,2023,1,21,0,58,12,45,1,False
55,26.2,22.9,24.4,30.2,25.7,28.1,9.1,5.5,5.5,0.0,17.0,13.8,32.4,10,1.91,7.0,79.899994,16.0,2023,1,22,0,58,12,45,1,False
61,29.8,23.1,25.6,34.8,27.3,30.5,15.76,7.3,7.3,0.0,14.0,8.0,20.2,18,3.21,7.0,79.899994,16.0,2023,1,23,0,58,12,45,1,False
63,28.5,23.0,24.9,35.1,26.7,29.8,14.01,15.0,15.0,0.0,14.0,9.5,20.5,10,2.86,7.0,79.899994,16.0,2023,1,24,0,58,12,46,1,False
61,29.9,22.5,25.9,34.4,26.0,29.8,18.73,3.5,3.5,0.0,8.0,9.0,21.6,30,3.84,7.0,79.899994,16.0,2023,1,25,0,58,12,46,1,False
51,30.0,22.7,26.0,34.9,25.9,30.3,18.46,0.9,0.9,0.0,6.0,8.5,16.6,15,3.78,7.0,79.899994,16.0,2023,1,26,0,58,12,47,1,False
53,28.9,23.2,25.6,33.6,26.2,29.5,13.68,2.7,2.7,0.0,8.0,10.2,20.2,28,2.93,7.0,79.899994,16.0,2023,1,27,0,58,12,47,1,False
51,30.1,21.7,25.7,34.9,22.8,28.2,22.55,0.1,0.1,0.0,1.0,15.7,27.0,355,5.1,7.0,79.899994,16.0,2023,1,28,0,59,12,47,1,False
51,30.0,21.6,25.4,33.7,22.8,28.9,18.25,0.1,0.1,0.0,1.0,10.9,25.6,14,3.8,7.0,79.899994,16.0,2023,1,29,0,59,12,48,1,False
61,30.4,21.6,25.8,36.3,25.0,30.1,20.73,3.3,3.3,0.0,9.0,11.9,22.7,346,4.24,7.0,79.899994,16.0,2023,1,30,0,59,12,48,1,False
61,28.4,23.6,25.2,31.1,26.8,28.1,15.27,8.0,8.0,0.0,10.0,21.2,45.7,358,3.15,7.0,79.899994,16.0,2023,1,31,0,59,12,48,1,False
55,27.4,23.5,25.4,31.1,27.2,28.6,14.44,2.0,2.0,0.0,8.0,21.1,41.4,350,2.87,7.0,79.899994,16.0,2023,2,1,0,59,12,48,1,False
61,27.9,23.2,25.4,32.4,27.4,29.9,13.41,3.2,3.2,0.0,7.0,16.8,33.1,178,2.66,7.0,79.899994,16.0,2023,2,2,0,59,12,49,1,False
63,29.1,23.3,25.4,35.4,28.0,30.7,15.07,29.6,29.6,0.0,18.0,9.4,27.7,333,3.0,7.0,79.899994,16.0,2023,2,3,0,59,12,49,1,False
63,30.0,23.0,26.1,37.1,27.6,31.2,17.51,19.6,19.6,0.0,12.0,13.8,25.9,335,3.56,7.0,79.899994,16.0,2023,2,4,0,59,12,49,1,False
55,30.2,23.7,26.6,36.5,26.8,31.1,17.67,1.5,1.5,0.0,4.0,10.8,22.7,5,3.75,7.0,79.899994,16.0,2023,2,5,0,59,12,50,1,False
53,29.0,23.6,25.9,33.3,26.7,30.3,11.85,1.9,1.9,0.0,10.0,11.3,23.0,24,2.59,7.0,79.899994,16.0,2023,2,6,0,58,12,50,1,False
55,29.7,23.1,26.2,36.2,27.8,31.4,17.84,3.1,3.1,0.0,10.0,7.9,23.0,42,3.59,7.0,79.899994,16.0,2023,2,7,0,58,12,50,1,False
51,31.5,22.9,26.8,35.9,27.5,31.6,20.84,0.4,0.4,0.0,4.0,9.8,24.5,30,4.32,7.0,79.899994,16.0,2023,2,8,0,58,12,50,1,False
51,31.1,22.6,26.5,35.9,26.9,30.9,20.01,1.0,1.0,0.0,7.0,9.8,21.2,359,4.2,7.0,79.899994,16.0,2023,2,9,0,58,12,50,1,False
51,30.3,22.1,26.1,35.6,25.8,30.4,21.7,0.1,0.1,0.0,1.0,9.7,22.3,359,4.48,7.0,79.899994,16.0,2023,2,10,0,58,12,51,1,False
51,30.0,22.5,26.0,35.0,26.5,30.2,19.04,0.7,0.7,0.0,7.0,11.6,23.8,319,3.98,7.0,79.899994,16.0,2023,2,11,0,58,12,51,1,False
51,30.7,22.7,26.3,36.1,26.5,30.7,21.12,0.2,0.2,0.0,2.0,10.6,23.8,350,4.38,7.0,79.899994,16.0,2023,2,12,0,58,12,51,1,False
51,30.4,22.4,26.4,35.5,26.4,30.6,20.07,0.8,0.8,0.0,7.0,11.9,23.8,269,4.19,7.0,79.899994,16.0,2023,2,13,0,57,12,51,1,False
51,30.1,21.4,26.1,34.5,24.9,30.1,19.15,0.7,0.7,0.0,6.0,11.6,25.9,5,3.99,7.0,79.899994,16.0,2023,2,14,0,57,12,51,1,False
2,31.3,21.3,25.9,33.8,24.0,28.7,23.85,0.0,0.0,0.0,0.0,10.5,25.9,8,4.9,7.0,79.899994,16.0,2023,2,15,0,57,12,51,1,False
2,31.3,21.4,26.2,34.1,23.7,29.0,21.06,0.0,0.0,0.0,0.0,8.7,22.3,1,4.53,7.0,79.899994,16.0,2023,2,16,0,57,12,51,1,False
3,32.3,22.7,27.5,36.8,25.9,30.7,22.57,0.0,0.0,0.0,0.0,11.9,23.0,357,5.07,7.0,79.899994,16.0,2023,2,17,0,57,12,52,1,False
51,32.6,23.8,27.8,37.6,26.9,31.9,22.59,0.4,0.4,0.0,3.0,9.3,20.5,36,4.78,7.0,79.899994,16.0,2023,2,18,0,56,12,52,1,False
63,30.8,23.7,26.6,36.1,27.9,31.6,18.05,17.0,17.0,0.0,18.0,11.3,28.8,255,3.81,7.0,79.899994,16.0,2023,2,19,0,56,12,52,1,False
63,29.7,23.6,26.4,35.4,28.5,31.5,15.96,11.6,11.6,0.0,15.0,6.0,19.1,65,3.3,7.0,79.899994,16.0,2023,2,20,0,56,12,52,1,False
51,31.7,23.2,27.1,36.8,27.5,31.7,21.83,0.4,0.4,0.0,3.0,8.9,27.7,12,4.63,7.0,79.899994,16.0,2023,2,21,0,56,12,52,1,False
2,31.2,23.2,26.8,36.3,26.8,30.5,24.24,0.0,0.0,0.0,0.0,10.0,21.2,294,5.14,7.0,79.899994,16.0,2023,2,22,0,55,12,52,1,False
51,31.6,23.3,26.9,36.7,27.0,31.2,21.66,0.5,0.5,0.0,5.0,10.5,22.3,211,4.59,7.0,79.899994,16.0,2023,2,23,0,55,12,52,1,False
53,31.5,23.5,27.4,37.2,27.9,32.2,19.98,2.1,2.1,0.0,9.0,8.5,25.9,261,4.32,7.0,79.899994,16.0,2023,2,24,0,55,12,52,1,False
63,31.8,24.1,27.5,36.7,27.8,32.0,17.6,5.2,5.2,0.0,8.0,10.0,27.0,173,3.96,7.0,79.899994,16.0,2023,2,25,0,54,12,52,1,False
2,32.6,23.4,27.2,35.9,25.5,29.8,24.53,0.0,0.0,0.0,0.0,10.6,22.3,35,5.51,7.0,79.899994,16.0,2023,2,26,0,54,12,52,1,False
2,32.5,22.9,27.8,36.4,25.0,30.2,22.96,0.0,0.0,0.0,0.0,13.6,27.0,19,5.67,7.0,79.899994,16.0,2023,2,27,0,54,12,52,1,False
63,32.0,24.8,27.2,37.6,28.2,31.9,17.88,8.9,8.9,0.0,7.0,9.0,23.8,39,3.88,7.0,79.899994,16.0,2023,2,28,0,53,12,52,1,False
63,32.0,24.4,27.0,38.5,27.8,31.8,18.43,13.9,13.9,0.0,7.0,9.3,23.8,12,3.97,7.0,79.899994,16.0,2023,3,1,0,53,12,52,1,False
2,32.8,23.8,27.6,37.6,26.7,31.5,20.74,0.0,0.0,0.0,0.0,13.0,26.6,59,4.74,7.0,79.899994,16.0,2023,3,2,0,53,12,52,1,False
51,33.2,23.2,27.7,38.5,26.1,31.8,24.04,0.6,0.6,0.0,3.0,9.7,24.5,86,5.24,7.0,79.899994,16.0,2023,3,3,0,52,12,52,1,False
63,32.0,24.5,26.6,36.9,28.6,31.5,17.02,12.7,12.7,0.0,15.0,10.5,26.6,38,3.71,7.0,79.899994,16.0,2023,3,4,0,52,12,52,1,False
63,31.3,24.1,26.6,37.2,29.1,32.2,20.15,14.9,14.9,0.0,6.0,9.8,26.6,269,4.18,7.0,79.899994,16.0,2023,3,5,0,51,12,52,1,False
61,31.2,23.9,27.1,36.6,28.6,32.1,22.09,4.6,4.6,0.0,6.0,8.3,23.0,50,4.6,7.0,79.899994,16.0,2023,3,6,0,51,12,52,1,False
63,31.8,23.8,26.9,37.5,28.2,32.0,22.72,13.4,13.4,0.0,8.0,9.9,24.8,188,4.74,7.0,79.899994,16.0,2023,3,7,0,50,12,52,1,False
51,32.8,24.2,28.1,39.4,28.5,32.6,24.31,0.1,0.1,0.0,1.0,9.3,23.8,25,5.32,7.0,79.899994,16.0,2023,3,8,0,50,12,52,1,False
51,33.4,24.7,28.2,39.2,28.3,32.6,23.26,1.0,1.0,0.0,6.0,8.7,21.6,58,5.04,7.0,79.899994,16.0,2023,3,9,0,50,12,52,1,False
53,29.3,24.3,26.5,34.4,29.4,31.6,14.44,3.8,3.8,0.0,11.0,7.8,23.0,215,3.05,7.0,79.899994,16.0,2023,3,10,0,49,12,52,1,False
63,31.8,24.2,27.1,38.1,29.4,32.2,21.1,11.7,11.7,0.0,11.0,9.7,24.1,119,4.45,7.0,79.899994,16.0,2023,3,11,0,49,12,52,1,False
